"review_id","rating_date","count_helpful","count_unhelpful","employee_job_end_year","employee_length","employee_status","covid_related_review","flags_business_outlook","flags_ceo_approval","flags_recommend_frend","rating_culture_values","rating_diversity_inclusion","rating_overall","rating_work_life","summary","company_name","employee_location","employee_job_title","advice_to_management","review_pros","review_cons","rating_compensation_benefits","rating_senior_leadership","rating_career_opportunities","sector","rating_year","helpfulness_score","career_missing","employee_job_quit","employee_job_start_year","has_review_text","distilbert_summary_label","distilbert_summary_score","distilbert_pros_label","distilbert_pros_score","distilbert_cons_label","distilbert_cons_score","distilbert_advice_label","distilbert_advice_score","distilbert_summary_signed","distilbert_pros_signed","distilbert_cons_signed","distilbert_advice_signed","roberta_summary_label","roberta_summary_score","roberta_pros_label","roberta_pros_score","roberta_cons_label","roberta_cons_score","roberta_advice_label","roberta_advice_score","roberta_summary_signed","roberta_pros_signed","roberta_cons_signed","roberta_advice_signed","vader_summary_neg","vader_summary_neu","vader_summary_pos","vader_summary_compound","vader_pros_neg","vader_pros_neu","vader_pros_pos","vader_pros_compound","vader_cons_neg","vader_cons_neu","vader_cons_pos","vader_cons_compound","vader_advice_neg","vader_advice_neu","vader_advice_pos","vader_advice_compound","summary_wc","pros_wc","cons_wc","advice_wc"
43284036,"2021-03-01",0,0,2020,2,"REGULAR",1,"NEUTRAL","APPROVE","POSITIVE",3,4,4,3,"Smart People, Interesting Industry.","Uber","San Francisco, CA","Operations Manager","Set and execute a winning strategy. Smaller teams are better than bigger teams. Clarify roles and reduce friction/churn.","Role flexibility, smart coworkers, hard work.","Politics, unclear strategy, lack of organizational clarity.",3,3,4,"Transportation",2021,0,FALSE,TRUE,2018,TRUE,"POSITIVE",0.999846577644348,"POSITIVE",0.99937891960144,"NEGATIVE",0.999803245067596,"POSITIVE",0.998961925506592,0.999846577644348,0.99937891960144,-0.999803245067596,0.998961925506592,"positive",0.950241208076477,"positive",0.622946739196777,"negative",0.781235158443451,"positive",0.623243868350983,0.950241208076477,0.622946739196777,-0.781235158443451,0.623243868350983,0,0.27,0.73,0.6597,0.147,0.316,0.537,0.5719,0.391,0.364,0.245,-0.1531,0,0.717,0.283,0.743,4,6,7,18
47074842,"2021-05-17",0,0,2017,6,"PART_TIME",0,"POSITIVE","DISAPPROVE","NEGATIVE",3,2,3,3,"Low pay but not work overload.","bp","London, England","Customer Service Representative","Increase staff pay and provide options for career advancement.","Less burden, committed to shift timing, well-trained managers.","Poor pay rate and no career advancement.",2,3,3,"Energy/Mining",2021,0,FALSE,TRUE,2011,TRUE,"POSITIVE",0.778950452804565,"POSITIVE",0.993386566638947,"NEGATIVE",0.999795377254486,"POSITIVE",0.998996078968048,0.778950452804565,0.993386566638947,-0.999795377254486,0.998996078968048,"neutral",0.585141062736511,"positive",0.575785994529724,"negative",0.903028547763824,"positive",0.626144647598267,0,0.575785994529724,-0.903028547763824,0.626144647598267,0.327,0.357,0.317,0.2299,0.25,0.575,0.175,-0.1987,0.626,0.374,0,-0.6908,0.131,0.654,0.215,0.2263,6,8,7,9
68675964,"2022-09-03",1,0,2021,1,"",0,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,3,"Awful","Acora IT Managed Services","","","","","Terrible company. Management did not visit site offices for 6 months. Sink-or-swim attitude for new hires.",2,1,4,"Technology",2022,1,TRUE,TRUE,2020,TRUE,"NEGATIVE",0.999795496463776,"POSITIVE",0.748120903968811,"NEGATIVE",0.999584496021271,"POSITIVE",0.748120903968811,-0.999795496463776,0.748120903968811,-0.999584496021271,0.748120903968811,"negative",0.697723090648651,"positive",0.401298612356186,"negative",0.939793050289154,"positive",0.401298612356186,-0.697723090648651,0.401298612356186,-0.939793050289154,0.401298612356186,1,0,0,-0.4588,0,0,0,0,0.171,0.829,0,-0.4767,0,0,0,0,1,0,16,0
68678044,"2022-09-03",5,0,2022,1,"",0,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Not worth your time.","National Federation of Independent Business","","","","Helping small businesses have a voice.","District manager is unprofessional: did not introduce himself, insisted a female drive with him, smoked despite being told of asthma, rushed interactions, focused solely on money. Employees need to be paid for the 40 hours it takes to learn the sales pitch.",1,1,3,"Nonprofit",2022,5,TRUE,TRUE,2021,TRUE,"NEGATIVE",0.999805986881256,"POSITIVE",0.998784124851227,"NEGATIVE",0.996812522411346,"POSITIVE",0.748120903968811,-0.999805986881256,0.998784124851227,-0.996812522411346,0.748120903968811,"negative",0.812013745307922,"positive",0.60923308134079,"negative",0.826334714889526,"positive",0.401298612356186,-0.812013745307922,0.60923308134079,-0.826334714889526,0.401298612356186,0.357,0.643,0,-0.1695,0,0.694,0.306,0.296,0.072,0.871,0.057,-0.1779,0,0,0,0,4,6,42,0
52161817,"2021-09-06",5,0,2021,6,"",1,"NEGATIVE","DISAPPROVE","NEGATIVE",1,3,2,1,"Expected in the office every day.","Epson Europe","","","","Strong pension and acceptable salary.","Rarely feel successful, hard work often goes unnoticed. Experience and market expertise can be ignored. Progression beyond a certain level requires navigating internal politics, making it a job, not a career.",3,1,3,"Manufacturing",2021,5,TRUE,TRUE,2015,TRUE,"POSITIVE",0.956584513187408,"POSITIVE",0.999445617198944,"NEGATIVE",0.99771922826767,"POSITIVE",0.748120903968811,0.956584513187408,0.999445617198944,-0.99771922826767,0.748120903968811,"neutral",0.838182687759399,"positive",0.765907943248749,"negative",0.52785712480545,"positive",0.401298612356186,0,0.765907943248749,-0.52785712480545,0.401298612356186,0,1,0,0,0,0.349,0.651,0.6808,0.15,0.755,0.095,-0.4545,0,0,0,0,6,5,31,0
51719888,"2021-08-27",2,0,2017,2,"",0,"NEUTRAL","DISAPPROVE","NEGATIVE",1,1,1,1,"","ICAP Group","","","","Learned a lot about global financial markets, derivative products, and their pricing mechanisms.","Very toxic work environment.",2,1,3,"Finance",2021,2,TRUE,TRUE,2015,TRUE,"POSITIVE",0.748120903968811,"POSITIVE",0.995744645595551,"NEGATIVE",0.99747097492218,"POSITIVE",0.748120903968811,0.748120903968811,0.995744645595551,-0.99747097492218,0.748120903968811,"positive",0.401298612356186,"neutral",0.839448511600494,"negative",0.911167979240417,"positive",0.401298612356186,0.401298612356186,0,-0.911167979240417,0.401298612356186,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13,4,0
51693829,"2021-08-26",2,0,2020,4,"",1,"NEGATIVE","DISAPPROVE","NEGATIVE",1,3,1,1,"This job caused PTSD.","Nurtur","","","","Health insurance, flexibility, good original boss.","Bad pay, poor communication, drama.",1,1,3,"Healthcare",2021,2,TRUE,TRUE,2016,TRUE,"NEGATIVE",0.998492360115051,"POSITIVE",0.999847650527954,"NEGATIVE",0.99980491399765,"POSITIVE",0.748120903968811,-0.998492360115051,0.999847650527954,-0.99980491399765,0.748120903968811,"negative",0.927834570407867,"positive",0.790533602237701,"negative",0.903592228889465,"positive",0.401298612356186,-0.927834570407867,0.790533602237701,-0.903592228889465,0.401298612356186,0,1,0,0,0,0.283,0.717,0.765,0.8,0.2,0,-0.7906,0,0,0,0,4,6,5,0
51454583,"2021-08-22",6,0,2021,1,"",1,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Do not work here.","Appliance Factory and Mattress Kingdom","","","","The people you work with.","Insane employee turnover, very few people last beyond 3 months. Hired for one job, but assigned to do something else.",1,1,3,"Retail",2021,6,TRUE,TRUE,2020,TRUE,"NEGATIVE",0.999716222286224,"POSITIVE",0.998231112957001,"NEGATIVE",0.997371315956116,"POSITIVE",0.748120903968811,-0.999716222286224,0.998231112957001,-0.997371315956116,0.748120903968811,"negative",0.660728991031647,"neutral",0.829523324966431,"negative",0.76082718372345,"positive",0.401298612356186,-0.660728991031647,0,-0.76082718372345,0.401298612356186,0,1,0,0,0,1,0,0,0.089,0.911,0,-0.2144,0,0,0,0,4,5,20,0
85592800,"2024-03-21",1,0,2022,4,"REGULAR",0,"NEUTRAL","NO_OPINION","POSITIVE",3,2,3,4,"Interesting but management needs review.","Schneider Electric","Paris","Digital Marketing Specialist","","Comfort, flexibility, remote work, good benefits, professional opportunity.","Favoritism, poor management, unjustified pressure in marketing.",4,1,4,"Manufacturing",2024,1,FALSE,TRUE,2018,TRUE,"NEGATIVE",0.934070408344269,"POSITIVE",0.99981826543808,"NEGATIVE",0.998904228210449,"POSITIVE",0.748120903968811,-0.934070408344269,0.99981826543808,-0.998904228210449,0.748120903968811,"neutral",0.675751805305481,"positive",0.928300321102142,"negative",0.875894606113434,"positive",0.401298612356186,0,0.928300321102142,-0.875894606113434,0.401298612356186,0,0.684,0.316,0.2144,0,0.185,0.815,0.9042,0.482,0.364,0.155,-0.5574,0,0,0,0,5,8,7,0
69987832,"2022-10-10",0,0,2018,20,"REGULAR",0,"NEUTRAL","NO_OPINION","NEGATIVE",2,3,3,3,"Be aware of internal politics.","Scotiabank","Toronto, ON","Project Leader","Transparency.","Made lifelong friends.","Internal politics are prevalent. Long-term survival requires aligning with certain influencers, especially during downsizing reviews.",3,2,4,"Finance",2022,0,FALSE,TRUE,1998,TRUE,"POSITIVE",0.997443675994873,"POSITIVE",0.999882102012634,"NEGATIVE",0.970455229282379,"POSITIVE",0.999603927135468,0.997443675994873,0.999882102012634,-0.970455229282379,0.999603927135468,"neutral",0.82620769739151,"positive",0.922196447849274,"neutral",0.671169340610504,"neutral",0.665715992450714,0,0.922196447849274,0,0,0,1,0,0,0,0.392,0.608,0.4767,0,0.87,0.13,0.2732,0,1,0,0,5,3,15,1
68286872,"2022-08-24",0,0,2021,4,"REGULAR",0,"POSITIVE","NO_OPINION","POSITIVE",5,5,4,5,"Positive.","Stellantis","Ciudad de Mexico","Product Managing","Be more data-driven and less reliant on personal preference.","Excellent company for stability, comfort, and long-term tenure in the same position. Job security and always seeking employee benefits.","Very static organizational structure, no professional growth in compensation or internal scaling. Subjective decisions based on personal criteria of a few individuals, especially in financial decisions.",4,4,3,"Manufacturing",2022,0,FALSE,TRUE,2017,TRUE,"POSITIVE",0.999861121177673,"POSITIVE",0.99969494342804,"NEGATIVE",0.999656438827515,"POSITIVE",0.856444120407104,0.999861121177673,0.99969494342804,-0.999656438827515,0.856444120407104,"positive",0.832920551300049,"positive",0.956189036369324,"negative",0.619213700294495,"neutral",0.724205136299133,0.832920551300049,0.956189036369324,-0.619213700294495,0,0,0,1,0.5574,0,0.573,0.427,0.8807,0.154,0.846,0,-0.5242,0,0.869,0.131,0.0534,1,19,26,9
85655363,"2024-03-24",0,0,2024,6,"REGULAR",0,"NEUTRAL","APPROVE","NEGATIVE",2,2,1,1,"","Teleperformance","Airdrie, Scotland","Customer Service Representative","Support staff more closely.","Work-from-home roles available.","Some roles offer no support and no options for advancement.",1,1,1,"Professional Services",2024,0,FALSE,TRUE,2018,TRUE,"POSITIVE",0.748120903968811,"POSITIVE",0.97691422700882,"NEGATIVE",0.999633312225342,"POSITIVE",0.991866409778595,0.748120903968811,0.97691422700882,-0.999633312225342,0.991866409778595,"positive",0.401298612356186,"neutral",0.863306820392609,"negative",0.764489769935608,"neutral",0.841036796569824,0.401298612356186,0,-0.764489769935608,0,0,0,0,0,0,1,0,0,0.358,0.642,0,-0.5358,0,0.526,0.474,0.4019,0,3,10,4
79545954,"2023-08-28",0,0,2022,1,"PART_TIME",0,"NEUTRAL","NO_OPINION","NEGATIVE",1,2,3,2,"","Coles","Surry Hills","Fresh Produce Team Member","Be relaxed and don't take things too seriously; it's nothing to stress about.","Good and not too stressful.","Hated the rotten fruits.",1,1,3,"Retail",2023,0,FALSE,TRUE,2021,TRUE,"POSITIVE",0.748120903968811,"POSITIVE",0.999835968017578,"NEGATIVE",0.999478995800018,"POSITIVE",0.998024344444275,0.748120903968811,0.999835968017578,-0.999478995800018,0.998024344444275,"positive",0.401298612356186,"positive",0.891774952411652,"negative",0.890444874763489,"positive",0.721373200416565,0.401298612356186,0.891774952411652,-0.890444874763489,0.721373200416565,0,0,0,0,0,0.349,0.651,0.681,0.789,0.211,0,-0.8176,0.099,0.58,0.321,0.5903,0,5,4,13
77316967,"2023-06-13",5,0,2019,4,"REGULAR",0,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Terrible culture at UK Asset Management.","MUFG","London, England","Portfolio Manager","Address the culture. Illegal discriminatory behaviors are the norm. There is a culture of covering up errors and scapegoating to protect management.","Good exposure to different elements of portfolio management.","Chief Investment Officer (CIO) is a contemptuous and obnoxious bully. Shocking culture with 1980s work practices. Discrimination based on mental health and parental responsibility, with inept HR. Bullies are protected. Pay is well below market standard with no upside. A sinking ship that will destroy mental health.",1,1,1,"Finance",2023,5,FALSE,TRUE,2015,TRUE,"NEGATIVE",0.999466717243195,"POSITIVE",0.999837636947632,"NEGATIVE",0.999200999736786,"NEGATIVE",0.962669551372528,-0.999466717243195,0.999837636947632,-0.999200999736786,-0.962669551372528,"negative",0.945589184761047,"positive",0.71500164270401,"negative",0.936747431755066,"negative",0.872248649597168,-0.945589184761047,0.71500164270401,-0.936747431755066,-0.872248649597168,0.323,0.417,0.26,-0.1531,0,0.707,0.293,0.4404,0.309,0.611,0.08,-0.9217,0.217,0.688,0.094,-0.5267,6,8,47,22
55974996,"2021-11-29",2,0,2021,4,"",1,"NEUTRAL","APPROVE","NEGATIVE",1,3,1,2,"Indian offices are highly unprofessional.","Xebia","","","","Salary paid on time.","Management lacks common sense.",1,1,4,"Technology",2021,2,TRUE,TRUE,2017,TRUE,"NEGATIVE",0.997716784477234,"NEGATIVE",0.763723254203796,"NEGATIVE",0.999799787998199,"POSITIVE",0.748120903968811,-0.997716784477234,-0.763723254203796,-0.999799787998199,0.748120903968811,"negative",0.910856127738953,"positive",0.691810846328735,"negative",0.907842874526978,"positive",0.401298612356186,-0.910856127738953,0.691810846328735,-0.907842874526978,0.401298612356186,0.473,0.527,0,-0.5563,0,1,0,0,0,1,0,0,0,0,0,0,5,4,4,0
62692528,"2022-04-12",1,0,2020,4,"",0,"NEGATIVE","DISAPPROVE","POSITIVE",2,3,2,4,"Great start, overall toxic.","Precision Diagnostics","","","","Decent benefits (medical, retirement plan, fair PTO accrual). Nice building. Barbara and Jonathan (if still there) are compassionate, empathetic, fun, and helpful.","Nepotism is rampant; people are hired without real interviews. Management's excessive focus on production numbers creates a toxic environment, especially in the laboratory, leading to decreased accuracy. Limited opportunities for advancement past lab tech due to verbal abuse and toxicity from leads. Lack of further training due to 'job security' mentality. A new 'tyrant' may be emerging. CEO stated, 'employees don't need to be happy in order for the company to make revenue.' Rumors of people sleeping their way to the top.",4,2,3,"Healthcare",2022,1,TRUE,TRUE,2016,TRUE,"NEGATIVE",0.987585186958313,"POSITIVE",0.999837160110474,"NEGATIVE",0.999770700931549,"POSITIVE",0.748120903968811,-0.987585186958313,0.999837160110474,-0.999770700931549,0.748120903968811,"negative",0.705620229244232,"positive",0.961622476577759,"negative",0.795357763767242,"positive",0.401298612356186,-0.705620229244232,0.961622476577759,-0.795357763767242,0.401298612356186,0,0.423,0.577,0.6249,0,0.432,0.568,0.9565,0.088,0.779,0.133,0.4939,0,0,0,0,4,22,82,0
56105095,"2021-12-01",1,0,2021,1,"",1,"NEGATIVE","NO_OPINION","NEGATIVE",1,5,1,3,"New hires be wary.","UnitedAg","","","","","Let go without warning, explanation, improvement plans, or coaching. Employees are disposable.",2,1,3,"Agriculture",2021,1,TRUE,TRUE,2020,TRUE,"NEGATIVE",0.975513815879822,"POSITIVE",0.748120903968811,"NEGATIVE",0.999696254730225,"POSITIVE",0.748120903968811,-0.975513815879822,0.748120903968811,-0.999696254730225,0.748120903968811,"neutral",0.784398138523102,"positive",0.401298612356186,"negative",0.833075404167175,"positive",0.401298612356186,0,0.401298612356186,-0.833075404167175,0.401298612356186,0,1,0,0,0,0,0,0,0.171,0.689,0.14,-0.1139,0,0,0,0,4,0,12,0
62778097,"2022-04-14",1,0,2021,2,"",0,"POSITIVE","APPROVE","POSITIVE",5,5,5,4,"Had a fantastic 2 years working at HCL; it feels like a big family.","Hydro Cleansing","","","","Fantastic atmosphere, felt welcome from day one. Received training and help from line and senior managers. Direct contact with the MD who provides support and even cooks lunch for everyone.","Travel became too much after moving.",4,5,3,"Professional Services",2022,1,TRUE,TRUE,2019,TRUE,"POSITIVE",0.999461829662323,"POSITIVE",0.999677300453186,"NEGATIVE",0.998629212379456,"POSITIVE",0.748120903968811,0.999461829662323,0.999677300453186,-0.998629212379456,0.748120903968811,"positive",0.986608564853668,"positive",0.982935547828674,"negative",0.542122781276703,"positive",0.401298612356186,0.986608564853668,0.982935547828674,-0.542122781276703,0.401298612356186,0,0.663,0.337,0.7269,0,0.684,0.316,0.9001,0,1,0,0,0,0,0,0,14,30,6,0
56101928,"2021-12-01",3,0,2019,4,"",0,"NEGATIVE","DISAPPROVE","NEGATIVE",1,2,2,2,"Nice building, not so nice employees.","PatientPoint","","","","Good location, salary, benefits, and flexible schedule.","Unfriendly people and favoritism.",4,1,3,"Healthcare",2021,3,TRUE,TRUE,2015,TRUE,"POSITIVE",0.964926183223724,"POSITIVE",0.999808609485626,"NEGATIVE",0.933623790740967,"POSITIVE",0.748120903968811,0.964926183223724,0.999808609485626,-0.933623790740967,0.748120903968811,"negative",0.659657597541809,"positive",0.882621645927429,"negative",0.881367027759552,"positive",0.401298612356186,-0.659657597541809,0.882621645927429,-0.881367027759552,0.401298612356186,0.302,0.411,0.288,-0.0351,0,0.351,0.649,0.7506,0.403,0.323,0.274,-0.2023,0,0,0,0,6,7,4,0
62701701,"2022-04-12",3,0,2019,6,"",0,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Fundamentally broken due to poor management.","Applications International","","","","Good benefits, company parties, and weekly short massages.","Manipulative, selfish owners who look down on others. Vertical movement depends on sucking up to bosses, being loud, and letting work intrude on personal life. High employee turnover. Owner makes daily lewd remarks, requiring HR to follow him. Tokenism with minority employees, whose names he forgets. Female employees made 20% less than male new hires, with management aware and turning a blind eye. Senior employees openly admitted to racism/sexism. Scandals involving favorite employees being bailed out of jail and covered up. Passive-aggressive tension and constant threat of termination.",2,1,4,"Technology",2022,3,TRUE,TRUE,2013,TRUE,"NEGATIVE",0.999776542186737,"POSITIVE",0.99978905916214,"NEGATIVE",0.996581256389618,"POSITIVE",0.748120903968811,-0.999776542186737,0.99978905916214,-0.996581256389618,0.748120903968811,"negative",0.90162867307663,"positive",0.941178977489471,"negative",0.85272216796875,"positive",0.401298612356186,-0.90162867307663,0.941178977489471,-0.85272216796875,0.401298612356186,0.608,0.392,0,-0.7351,0,0.379,0.621,0.802,0.147,0.809,0.044,-0.8834,0,0,0,0,6,8,88,0
